20064	112	0.714285714286
67698	67698	1.0
326362	15379	0.714285714286
20185	15379	0.0510204081633
14325	15379	0.357142857143
526452	526452	0.285714285714
117	117	0.583333333333
645	117	0.0520833333333
118	118	0.201680672269
2274	118	0.357142857143
257	118	0.0277777777778
216609	137577	0.0814075630252
217208	217208	0.285714285714
12939	217208	0.416666666667
458874	458874	0.285714285714
42	123	0.208333333333
45	123	0.147058823529
46	123	0.0520833333333
108	123	0.0833333333333
123	123	0.117647058824
358	123	0.357142857143
458	123	0.110294117647
2598	123	0.208333333333
627	123	0.208333333333
38	4220	0.416666666667
346237	346237	0.285714285714
568186	571520	0.0117647058824
12417	12417	1.0
15369	12417	0.0416666666667
69	130	0.0568181818182
89	130	0.117296918768
92	130	0.133636788049
130	130	0.285077667431
2197	130	0.0277777777778
158	130	0.0694444444444
1421	130	0.272727272727
568186	130	0.153921568627
1319	130	0.120098039216
132	132	0.583333333333
271204	264329	0.238095238095
140	140	1.0
330697	100717	0.138888888889
144	144	0.285714285714
4	146	0.208333333333
639789	146	0.208333333333
8339	8339	0.285714285714
2300	55444	0.833333333333
16775	55444	0.104166666667
33996	55444	0.833333333333
11714	55444	0.520833333333
1838	55444	0.277777777778
2197	2197	0.365079365079
158	2197	0.0260416666667
33010	2197	0.208333333333
568186	2197	0.237254901961
15369	2197	0.208333333333
1073	2197	0.208333333333
34659	2197	0.138888888889
211094	211094	0.285714285714
216609	211094	0.0857843137255
204951	204951	1.0
89	21188	0.0326797385621
190620	190620	1.0
366749	366749	1.0
158	158	0.196428571429
1319	158	0.0117647058824
2362	158	0.104166666667
8351	8351	1.0
160	160	0.166666666667
82	1051	0.104166666667
326	1051	0.714285714286
338	2213	0.147058823529
12455	12455	1.0
166056	166056	0.285714285714
46	169	0.0520833333333
169	169	1.0
123	170	0.245098039216
491691	491691	1.0
2598	2597	0.208333333333
2597	2597	0.285714285714
6318	6318	0.285714285714
249529	4271	0.357142857143
264368	264368	0.547619047619
69	10418	0.0892857142857
14035	10418	0.1875
396	45235	0.208333333333
1631	51380	0.0490196078431
73910	73910	0.642857142857
2	183	0.030637254902
83	183	0.208333333333
183	183	0.642857142857
2487	183	0.104166666667
130	184	0.014367816092
458	184	0.178571428571
2233	2233	1.0
186	186	0.166666666667
405	186	0.104166666667
2703	186	0.714285714286
105	44063	0.147058823529
22717	22717	0.285714285714
49343	49343	0.166666666667
49343	49344	0.416666666667
557249	557249	0.285714285714
53023	362690	0.208333333333
8387	8387	1.0
196	196	1.0
72	645494	0.0105042016807
106694	106694	0.166666666667
522338	403489	0.416666666667
8392	8392	1.0
43383	43383	0.166666666667
204	204	0.285714285714
12493	12493	1.0
4303	4303	0.166666666667
2	26832	0.00473484848485
285815	411858	0.416666666667
285815	411859	0.208333333333
56	2260	0.142857142857
18047	2260	0.714285714286
14035	46039	0.1875
20185	35193	0.0420168067227
85	589044	0.0595238095238
326669	2268	0.142857142857
257	2268	0.277777777778
310	2268	0.0277777777778
102621	102621	0.285714285714
45	8417	0.0735294117647
10659	8417	0.294117647059
2274	2274	0.285714285714
649478	2274	0.0980392156863
39140	39140	0.285714285714
2	12326	0.0183823529412
2358	346342	0.0364583333333
26507	346342	0.0462962962963
34513	34513	0.285714285714
12418	28906	0.3125
1893	28906	0.119047619048
1519	28906	0.357142857143
1632	28906	0.0347222222222
148	583917	0.00653594771242
148	583918	0.00653594771242
148	583920	0.00653594771242
148	583921	0.00653594771242
20503	33010	0.178571428571
2197	33010	0.0925925925926
33010	33010	0.166666666667
24823	33010	0.119047619048
41226	33010	0.104166666667
568186	33010	0.215196078431
25561	33010	0.178571428571
20185	33010	0.0210084033613
148	583923	0.00653594771242
244	244	0.117647058824
20503	37246	0.0892857142857
24823	24823	0.206349206349
46060	24823	0.138888888889
20185	24823	0.0210084033613
82	249	0.0416666666667
249	249	1.0
251	251	0.22619047619
11395	47356	0.0260416666667
204	28925	0.714285714286
1749	1749	1.0
2598	188672	0.208333333333
257	257	0.444444444444
148	69893	0.00653594771242
20742	20742	0.642857142857
41226	41226	0.22619047619
14019	8459	0.714285714286
271	271	1.0
272	272	0.285714285714
148	33152	0.0294117647059
14325	33152	0.178571428571
1632	233747	0.0892857142857
276	276	1.0
148	278	0.0588235294118
158	278	0.0260416666667
41226	278	0.357142857143
278	278	0.184173669468
2358	278	0.0260416666667
1319	278	0.0416666666667
201194	285817	0.416666666667
13539	285817	0.0208333333333
160	388	0.208333333333
282	282	0.285714285714
305829	2332	0.714285714286
1319	579869	0.00420168067227
1319	579870	0.00420168067227
458874	631073	0.714285714286
63636	63636	0.166666666667
1256	42318	0.208333333333
1319	2341	0.0159663865546
20775	20775	1.0
227625	227625	0.285714285714
160	1007	0.416666666667
2831	8491	0.238095238095
212037	629037	0.0735294117647
212037	629038	0.0735294117647
43383	20785	0.104166666667
805	306	0.0294117647059
1075	1075	0.166666666667
89	2358	0.00816993464052
130	2358	0.0194388100068
2197	2358	0.037037037037
2358	2358	0.181547619048
20185	2358	0.0874713521772
26507	2358	0.138888888889
2358	641335	0.00744047619048
2358	641336	0.00744047619048
2358	641337	0.00744047619048
508218	508218	1.0
27359	27359	0.285714285714
25418	27359	0.416666666667
15369	27359	0.0416666666667
45372	45372	0.166666666667
105	318	0.0367647058824
1632	27701	0.138888888889
30192	643393	0.0694444444444
2358	579906	0.00744047619048
148	8515	0.0588235294118
34313	34313	1.0
326	326	0.285714285714
396	396	0.583333333333
1678	3127	0.208333333333
24421	151884	0.416666666667
112	334	0.416666666667
334	334	0.404761904762
32195	281997	0.238095238095
337	337	1.0
338	338	0.117647058824
154225	338	0.0595238095238
11395	35155	0.116115196078
228636	577878	0.138888888889
228636	577879	0.138888888889
24472	196955	0.208333333333
278	573788	0.0367647058824
166056	82269	0.714285714286
1319	350	0.00420168067227
46	351	0.0105042016807
586	29024	0.714285714286
20185	141666	0.0324675324675
56	27707	0.0277777777778
45	356	0.0735294117647
358	358	0.285714285714
467	358	0.208333333333
20185	34193	0.0420168067227
100713	100713	1.0
1893	53611	0.0347222222222
244	365	0.294117647059
2487	8558	0.104166666667
16751	16751	0.117647058824
2525	16751	0.294117647059
212037	16751	0.220588235294
186	4467	0.208333333333
372	372	1.0
72	645493	0.0105042016807
387446	387446	1.0
282	375	0.357142857143
375	375	0.166666666667
66863	375	0.357142857143
358	43384	0.357142857143
24953	24953	1.0
639354	639354	0.285714285714
8571	8571	1.0
341127	341127	1.0
2	643454	0.00473484848485
1319	8597	0.00420168067227
8576	8576	1.0
2358	574528	0.102926587302
1513	1513	0.285714285714
89	55684	0.00700280112045
2197	55684	0.0396825396825
568186	55684	0.0313725490196
20185	55684	0.129033431554
2438	2438	1.0
375	16775	0.416666666667
16775	16775	0.22619047619
130	372361	0.014367816092
85836	85836	1.0
2362	2362	0.583333333333
8588	8588	1.0
25561	8588	0.0051652892562
1678	2445	0.208333333333
130	14266	0.00845165652468
105	14266	0.0367647058824
22928	22928	0.117647058824
72	407955	0.0105042016807
107	405	0.357142857143
118	405	0.294117647059
405	405	0.166666666667
25005	405	0.208333333333
547449	340374	0.0833333333333
1319	2458	0.00420168067227
1319	2459	0.00420168067227
7280	35228	0.208333333333
413	413	1.0
7722	402777	0.416666666667
92	64581	0.0595238095238
130	64581	0.0194388100068
36944	63216	0.833333333333
411	411	0.558823529412
123	2470	0.294117647059
285815	70057	0.208333333333
130	537002	0.00287356321839
47131	25005	0.0357142857143
25005	25005	0.166666666667
43439	43439	1.0
432	432	0.166666666667
22962	22962	1.0
35252	35252	1.0
436	437	0.416666666667
25561	437	0.0051652892562
92	438	0.0245098039216
158	438	0.0855654761905
322517	438	0.208333333333
25561	438	0.104166666667
1319	438	0.0336134453782
2487	2487	0.22619047619
13246	2487	0.357142857143
440	440	0.583333333333
9972	9972	1.0
17237	29116	0.714285714286
4	250301	0.357142857143
310	250301	0.179738562092
396	446	0.208333333333
820	446	0.714285714286
1632	446	0.104166666667
448	448	0.52380952381
22977	22977	1.0
1256	6598	0.208333333333
455	455	0.285714285714
6130	457	0.178571428571
117	458	0.208333333333
458	458	0.201680672269
88	459	0.0833333333333
365172	365172	1.0
51666	51666	0.285714285714
467	467	0.22619047619
1174	1174	1.0
27359	141781	0.178571428571
45	471	0.0147058823529
2011	215515	0.208333333333
22717	2525	0.714285714286
2525	2525	0.117647058824
25054	25054	0.285714285714
432	528864	0.416666666667
43383	173136	0.104166666667
173136	173136	1.0
485	485	0.166666666667
394321	394321	0.117647058824
13587	13587	1.0
201194	201194	0.166666666667
45	492	0.0147058823529
72	492	0.0350140056022
130	492	0.00503806538289
492	492	0.196428571429
222357	492	0.208333333333
1319	492	0.0416666666667
30192	648274	0.0694444444444
2831	498	0.0793650793651
326828	498	0.357142857143
500	500	0.285714285714
45	91562	0.147058823529
346237	557559	0.714285714286
504	504	1.0
148	29780	0.0294117647059
25005	29780	0.520833333333
25561	29780	0.0241046831956
29780	29780	0.285714285714
1631	29780	0.426003734827
14325	29780	0.178571428571
216609	324091	0.0122549019608
89	193020	0.00816993464052
11395	23037	0.0892857142857
212037	212037	0.117647058824
130	24661	0.00287356321839
2	68097	0.00919117647059
1393	68097	0.625
2358	12802	0.0434027777778
3	76291	0.714285714286
565998	397832	0.357142857143
2	4617	0.0284090909091
46	4617	0.104166666667
144	4617	0.714285714286
148	4617	0.0588235294118
334	4617	0.208333333333
492	4617	0.104166666667
59	2571	0.0462962962963
132	49676	0.078125
22928	419079	0.0490196078431
16751	41489	0.0588235294118
46	530	0.0735294117647
72	530	0.00735294117647
2	643843	0.00612745098039
544871	154133	0.714285714286
535	535	1.0
1177	1177	0.166666666667
1713	2585	0.357142857143
108	149	0.0833333333333
46	21594	0.0105042016807
3896	10179	0.357142857143
73910	133664	0.357142857143
15369	546	0.0416666666667
92	43555	0.0340136054422
360997	360997	1.0
2598	2598	0.166666666667
45372	53799	0.222222222222
547449	53799	0.0833333333333
39140	647720	0.714285714286
554	554	0.22619047619
322517	554	0.208333333333
57899	57899	1.0
212037	41394	0.367647058824
561	363056	0.138888888889
561	561	0.166666666667
25561	401970	0.0051652892562
22	6708	0.0735294117647
82	6708	0.0416666666667
631	631	0.166666666667
436	436	0.166666666667
37434	37434	0.285714285714
257	1119	0.138888888889
25561	401980	0.0051652892562
130	645693	0.00338066260987
606782	606782	0.642857142857
11714	51776	0.0520833333333
526452	363073	0.714285714286
7280	229954	0.208333333333
644493	644493	0.285714285714
59	33348	0.238095238095
13539	9654	0.0729166666667
154225	57927	0.104166666667
586	586	0.285714285714
24823	576082	0.0694444444444
24823	576083	0.0694444444444
278	647765	0.104166666667
37463	37463	0.285714285714
26507	37463	0.016339869281
16751	55396	0.0588235294118
12418	397914	0.208333333333
2831	2831	0.285714285714
405	606	0.208333333333
55903	55903	0.285714285714
41579	41569	0.714285714286
481892	481892	1.0
72	4709	0.0742296918768
492	4709	0.104166666667
33385	33385	1.0
41579	41579	0.285714285714
37463	12908	0.357142857143
1042	12908	0.714285714286
10659	10659	0.117647058824
216609	610928	0.0520833333333
154225	154225	0.22619047619
83	2675	0.208333333333
183	2675	0.178571428571
2675	2675	1.0
1513	2675	0.714285714286
628	628	1.0
13246	628	0.357142857143
158325	158325	1.0
156	8822	0.714285714286
69	105	0.0892857142857
105	105	0.201680672269
547449	547449	0.166666666667
310	27258	0.238095238095
57980	57980	1.0
45	4736	0.0735294117647
72	643	0.0350140056022
643	643	0.166666666667
21100	41605	0.104166666667
5374	30145	0.113636363636
467	29322	0.46130952381
12939	12939	0.166666666667
17036	17036	1.0
244	30201	0.147058823529
654	654	0.285714285714
13539	654	0.0208333333333
2703	2703	0.285714285714
106694	262801	0.138888888889
140856	4757	0.0595238095238
2	662	0.0122549019608
89	662	0.0560224089636
130	662	0.0644157088123
158	662	0.0347222222222
20185	662	0.0140056022409
11716	11716	0.285714285714
16424	34529	0.208333333333
158	34529	0.0347222222222
258716	258716	1.0
13539	669	0.0208333333333
130	328350	0.0246305418719
58017	58017	0.285714285714
8866	8866	0.166666666667
305829	305829	0.285714285714
5374	2726	0.113636363636
154225	172716	0.178571428571
2	49837	0.0122549019608
289457	289457	1.0
148	164533	0.00653594771242
14026	537270	0.714285714286
123	695	0.245098039216
264368	543133	0.142857142857
53023	53023	0.166666666667
72	379580	0.00735294117647
42132	43710	0.714285714286
2	12991	0.188419117647
3442	12991	0.714285714286
22	10944	0.147058823529
130	31426	0.00653082549634
31426	31426	0.642857142857
2831	137924	0.238095238095
61312	61312	1.0
19233	19233	0.285714285714
29384	29384	1.0
285815	285815	0.166666666667
216609	72396	0.0183823529412
717	717	1.0
130	183757	0.010775862069
16751	152276	0.147058823529
805	43733	0.078431372549
85	33494	0.119047619048
13539	43735	0.178571428571
582361	582361	1.0
326362	326362	0.285714285714
350828	350828	1.0
582595	639709	0.416666666667
15071	15071	0.285714285714
6881	6881	1.0
39650	39650	1.0
330467	330467	1.0
16775	740	0.357142857143
740	740	0.821428571429
25561	740	0.0619834710744
130	451616	0.00111957008509
154344	154344	0.285714285714
44080	88813	0.0231481481481
565998	565998	0.285714285714
264368	144054	0.0714285714286
72	758	0.00735294117647
273145	273145	1.0
22928	43770	0.0490196078431
333488	230142	0.714285714286
339472	340096	0.260416666667
2	643842	0.00612745098039
639354	498435	0.714285714286
150934	498435	0.833333333333
2	643844	0.00612745098039
2	643845	0.00612745098039
774	774	0.285714285714
2358	589075	0.00744047619048
89	422665	0.016339869281
12459	12459	1.0
158	461581	0.0347222222222
16751	35599	0.352941176471
59	8976	0.138888888889
13074	13074	1.0
2197	23315	0.103174603175
41226	23315	0.104166666667
643	23315	0.208333333333
568186	23315	0.125
11395	23315	0.0551470588235
42640	39044	0.714285714286
11505	56091	0.208333333333
24472	646277	0.416666666667
89	29473	0.0490196078431
1421	34471	0.0454545454545
7280	34471	0.0852272727273
805	805	0.558823529412
112	50471	0.416666666667
37434	418951	0.119047619048
639789	639789	0.142156862745
26507	26507	0.150326797386
82	816	0.0208333333333
816	816	0.285714285714
820	820	0.285714285714
26507	820	0.114379084967
130	17207	0.00478927203065
440	88892	0.138888888889
404285	404285	1.0
529214	529214	1.0
37434	338751	0.119047619048
2831	55607	0.0793650793651
835	835	0.166666666667
14313	437232	0.357142857143
1505	1505	1.0
117	49606	0.104166666667
554	49606	0.104166666667
85	43148	0.0595238095238
158	25418	0.0855654761905
25418	25418	0.166666666667
30192	25418	0.208333333333
2197	27468	0.0238095238095
848	848	0.285714285714
251704	251704	1.0
130	27474	0.0191570881226
20185	27474	0.0210084033613
774	33312	0.714285714286
853	853	1.0
92	27479	0.0595238095238
130	27479	0.0202839756592
158	27479	0.0347222222222
25561	27479	0.178571428571
20185	27479	0.0140056022409
458	576345	0.0367647058824
8339	59535	0.714285714286
860	860	0.166666666667
860	60253	0.138888888889
860	60254	0.138888888889
2597	2913	0.238095238095
15202	15202	1.0
1529	1529	0.201680672269
271204	271204	0.285714285714
278	557925	0.0347222222222
11110	11110	1.0
105	30917	0.0367647058824
34659	48956	0.104166666667
1170	1170	1.0
63636	27453	0.833333333333
26507	262789	0.016339869281
2197	27506	0.0238095238095
456537	201335	0.208333333333
6130	59881	0.178571428571
46	148	0.0105042016807
148	148	0.470588235294
869	148	0.714285714286
568186	568186	0.147058823529
568186	490	0.0588235294118
89	635775	0.016339869281
964	587535	0.0793650793651
177756	13185	0.0520833333333
24823	37762	0.0694444444444
2	901	0.0183823529412
2	904	0.0367647058824
326669	33260	0.142857142857
310	33260	0.0277777777778
271242	271242	1.0
14186	37771	0.714285714286
278	162702	0.104166666667
2358	162702	0.0260416666667
11395	162702	0.0551470588235
157	17560	0.357142857143
17560	17560	1.0
3443	52115	0.357142857143
539542	539542	1.0
38041	38041	0.285714285714
199577	199577	0.166666666667
28615	922	0.714285714286
25561	27547	0.0241046831956
46	2972	0.0105042016807
25503	25503	0.285714285714
64	9120	0.416666666667
30192	30192	0.166666666667
140856	27557	0.0595238095238
21415	21415	1.0
156	156	0.285714285714
14035	189354	0.1875
105	25515	0.183823529412
66863	66863	0.285714285714
25131	412342	0.0694444444444
11714	418736	0.104166666667
11395	641969	0.00735294117647
467	11191	0.104166666667
375	27576	0.138888888889
375	27577	0.138888888889
89	27578	0.0612745098039
375	27578	0.138888888889
13246	13246	0.285714285714
338	9152	0.0735294117647
44080	61600	0.0231481481481
20185	61600	0.0840336134454
130	28480	0.00591615956728
2358	28480	0.0694444444444
20185	28480	0.012987012987
582595	582595	0.166666666667
964	964	0.761904761905
88	27589	0.0416666666667
7111	7111	0.285714285714
330697	330697	0.166666666667
330697	330698	0.416666666667
330697	330699	0.138888888889
330697	330700	0.138888888889
11714	146381	0.0520833333333
53023	308175	0.208333333333
619473	619473	1.0
46	7122	0.178571428571
1421	7122	0.272727272727
85	27603	0.0347222222222
1205	27603	0.714285714286
1985	27603	0.714285714286
88	27604	0.0416666666667
1319	27604	0.0117647058824
322517	322517	0.166666666667
492	27606	0.0520833333333
43383	52183	0.208333333333
521176	521176	1.0
25561	25561	0.207251082251
212037	25561	0.147058823529
20185	25561	0.0420168067227
639789	195546	0.147058823529
547449	422875	0.0833333333333
13	988	0.0694444444444
988	988	1.0
72	562682	0.00735294117647
3896	24741	0.357142857143
34659	24741	0.104166666667
2	27616	0.0122549019608
130	27616	0.00287356321839
158	27616	0.0347222222222
278	27616	0.0367647058824
1319	27616	0.0490196078431
646114	646114	1.0
7280	38018	0.0284090909091
22	1725	0.147058823529
805	1725	0.176470588235
1631	1725	0.0980392156863
92	1001	0.0595238095238
1893	27626	0.173611111111
12418	12418	0.166666666667
46060	46060	0.166666666667
72	400365	0.00735294117647
108	509	0.142857142857
436	29680	0.416666666667
322517	29680	0.416666666667
30192	29680	0.208333333333
1010	1010	1.0
1853	45370	0.238095238095
2	27637	0.0367647058824
45	27637	0.0735294117647
130	27638	0.0089565606807
492	27638	0.0520833333333
1319	27638	0.0416666666667
88	27639	0.142857142857
2011	27640	0.208333333333
72	7161	0.0147058823529
3431	7161	0.416666666667
20185	7161	0.0409982174688
2	244730	0.00473484848485
130	1020	0.0135226504395
24421	169130	0.208333333333
92	27646	0.0595238095238
130	27646	0.00169033130494
158	27646	0.0347222222222
17237	17237	0.285714285714
2197	27648	0.047619047619
130	27649	0.00287356321839
16424	127147	0.416666666667
432	27653	0.416666666667
1319	27653	0.0833333333333
2358	179206	0.0364583333333
13531	179206	0.138888888889
1838	179206	0.0462962962963
26507	179206	0.0462962962963
130	451592	0.0197196172095
15369	15369	0.166666666667
1073	15369	0.208333333333
11395	15369	0.0260416666667
1319	15369	0.0416666666667
621678	594775	0.714285714286
11353	27819	0.441176470588
326669	326669	0.285714285714
186	1880	0.208333333333
1042	1042	0.285714285714
85	27667	0.119047619048
130	646164	0.00287356321839
43383	34990	0.104166666667
130	451607	0.00647960333559
82	1050	0.0208333333333
92	27675	0.0595238095238
1052	1052	0.285714285714
130	646173	0.00287356321839
20503	197662	0.0892857142857
500	27679	0.714285714286
56	1056	0.142857142857
130	451617	0.00111957008509
34513	48163	0.714285714286
148	58407	0.0294117647059
148	58408	0.0294117647059
216609	27689	0.0892857142857
2035	30246	0.714285714286
111	27694	0.138888888889
44080	44080	0.464285714286
388683	44080	0.208333333333
157	157	0.642857142857
199577	214067	0.416666666667
2	644356	0.0122549019608
326669	27486	0.142857142857
130	27486	0.00478927203065
2197	27486	0.047619047619
310	27486	0.0277777777778
13	1078	0.138888888889
55903	468023	0.119047619048
13368	13368	0.285714285714
55903	468025	0.119047619048
55903	468026	0.119047619048
55903	468027	0.119047619048
55903	468028	0.119047619048
148	19517	0.00653594771242
11395	371775	0.00735294117647
485	46144	0.416666666667
92	27713	0.0340136054422
1052	27713	0.357142857143
117	523	0.104166666667
554	523	0.104166666667
7236	7236	0.285714285714
7236	7237	0.714285714286
20185	539718	0.0510204081633
92	29767	0.0340136054422
440	70728	0.138888888889
59	2572	0.0462962962963
72	14325	0.0350140056022
130	14325	0.00503806538289
19233	14325	0.357142857143
639789	14325	0.0735294117647
14325	14325	0.285714285714
72	418895	0.00735294117647
394321	394320	0.392156862745
30192	648273	0.0694444444444
455764	455764	1.0
338	1110	0.0735294117647
92	500824	0.0105042016807
25561	11353	0.0619834710744
15369	11353	0.0416666666667
11353	11353	0.117647058824
69	27738	0.0284090909091
3163	3163	1.0
2	136285	0.00473484848485
654	136287	0.714285714286
339472	339472	0.583333333333
197731	197731	0.285714285714
1124	1124	1.0
123	1129	0.0980392156863
2	644204	0.00612745098039
92	43538	0.0232843137255
621678	621678	0.285714285714
7280	7280	0.128787878788
38	188947	0.416666666667
56	27765	0.0277777777778
66863	27765	0.357142857143
26507	550007	0.016339869281
111	54393	0.138888888889
92	285818	0.00840336134454
3431	191	0.416666666667
1148	1148	1.0
631	68734	0.208333333333
130	5248	0.00507099391481
1557	54401	0.714285714286
644493	629890	0.714285714286
11395	11395	0.171918767507
5374	11395	0.30303030303
2048	42117	0.714285714286
24472	646278	0.208333333333
2	491713	0.0367647058824
217208	23691	0.714285714286
1166	1166	1.0
1319	52929	0.0159663865546
2	27794	0.0428921568627
45	27794	0.178571428571
12418	27794	0.104166666667
848	27794	0.47619047619
42132	42132	0.285714285714
45	222357	0.0147058823529
41226	222357	0.208333333333
222357	222357	0.22619047619
1631	222357	0.0980392156863
1818	222357	0.714285714286
2011	222357	0.416666666667
7111	154774	0.714285714286
27359	37997	0.357142857143
38041	38040	0.714285714286
92	27804	0.0232843137255
1519	27804	0.357142857143
85	1181	0.104166666667
89	1181	0.00816993464052
1181	1181	0.722222222222
37463	27810	0.357142857143
6130	15524	0.178571428571
492	198	0.0520833333333
89	346741	0.0173611111111
5374	618353	0.0757575757576
20185	326824	0.0210084033613
16751	48299	0.0588235294118
326828	326828	0.285714285714
11395	144557	0.0490196078431
13	27822	0.416666666667
44080	27822	0.188492063492
1893	552457	0.138888888889
361649	361649	1.0
2487	21682	0.104166666667
216609	19635	0.101102941176
338	1205	0.147058823529
1205	1205	0.285714285714
1206	1206	1.0
649478	218313	0.294117647059
65109	289976	0.357142857143
21689	21689	1.0
2358	27835	0.177827380952
45372	27835	0.222222222222
25561	27835	0.104166666667
1052	27835	0.357142857143
1177	27835	0.347222222222
13531	27835	0.138888888889
1838	27835	0.185185185185
26507	27835	0.208333333333
1177	27836	0.347222222222
13539	27836	0.178571428571
222357	222358	0.357142857143
5374	618357	0.0757575757576
132	3264	0.104166666667
645	3264	0.15625
1679	3264	0.714285714286
344608	344608	1.0
45	1218	0.0147058823529
49014	49014	1.0
349382	349382	1.0
158	216609	0.0595238095238
20742	216609	0.357142857143
19233	216609	0.357142857143
216609	216609	0.318102240896
1631	216609	0.138888888889
130	64585	0.0152129817444
326669	27511	0.142857142857
2197	27511	0.0238095238095
24823	27511	0.188492063492
11395	27511	0.0551470588235
310	27511	0.0277777777778
33996	33996	0.166666666667
1632	49698	0.0347222222222
249529	63142	0.357142857143
3280	3280	1.0
278	21716	0.0868055555556
640214	640214	1.0
216609	557945	0.0183823529412
13531	13531	0.166666666667
2	3295	0.0183823529412
964	7393	0.0793650793651
13539	13539	0.434523809524
130	481830	0.00287356321839
334	3302	0.104166666667
1256	1255	0.416666666667
2	1256	0.00919117647059
1256	1256	0.166666666667
4303	307	0.416666666667
59	71207	0.0462962962963
17646	17646	1.0
45372	8089	0.222222222222
547449	8089	0.0833333333333
227625	378099	0.714285714286
361102	630988	0.357142857143
93429	93429	1.0
11714	64758	0.0520833333333
448	7380	0.238095238095
2	644346	0.0122549019608
2	644347	0.0122549019608
338	3325	0.0735294117647
5374	5374	0.0909090909091
257	13567	0.0277777777778
257	13568	0.0277777777778
3329	3329	0.285714285714
25131	25131	0.22619047619
101636	101636	1.0
631	29959	0.416666666667
2	644355	0.0122549019608
22928	419081	0.0490196078431
22928	419082	0.0490196078431
22928	419083	0.147058823529
130	27916	0.0159072249589
310	527630	0.0816993464052
561	29970	0.416666666667
7280	355603	0.113636363636
11541	11541	1.0
148	1302	0.0588235294118
2831	1302	0.0793650793651
44080	148761	0.0231481481481
2197	29978	0.0952380952381
492	29978	0.178571428571
805	29978	0.078431372549
1073	29978	0.416666666667
29978	29978	1.0
32195	29978	0.238095238095
177756	29978	0.587797619048
257	1583	0.0277777777778
154225	1583	0.0595238095238
15369	1583	0.0416666666667
649478	1583	0.392156862745
228636	228636	0.166666666667
